fecha,id,type,subtype,equipo,ganancias,jugador,compra-venta,equipoLiga
2025-12-08,29,transfer,mercado,Maldinillo 💥,6.39733,Jon Gorrotxategi,venta,16.0
2025-12-08,29,transfer,mercado,De la Guettir FC,15.18117,Nicolas Pépé,venta,20.0
2025-12-08,29,marks,start_mercado,Mercado diario,0.0,,,
2025-12-07,29,transfer,mercado,Libre,-1.20202,Aitor Ruibal,compra,4.0
2025-12-07,29,transfer,mercado,Dani,-10.27691,Thibaut Courtois,compra,15.0
2025-12-07,29,transfer,Puja,Maldinillo 💥,0.0,Thibaut Courtois,compra,15.0
2025-12-07,29,transfer,Puja,Libre,0.0,Thibaut Courtois,compra,15.0
2025-12-07,30,transfer,mercado,Dani,10.84464,Gerard Moreno,venta,20.0
2025-12-07,30,transfer,mercado,Dani,3.26456,Jeremy Toljan,venta,12.0
2025-12-06,30,transfer,mercado,Maldinillo 💥,1.63904,Federico Viñas,venta,1370.0
2025-12-06,30,marks,start_mercado,Mercado diario,0.0,,,
2025-12-06,30,transfer,mercado,Libre,-0.2,Álex Sancris,compra,9.0
2025-12-06,30,transfer,mercado,Libre,-0.179,Martim Neto,compra,23.0
2025-12-06,30,transfer,mercado,Los marinero,-3.693,José Luis Gayà,compra,19.0
2025-12-06,30,transfer,Puja,Maldinillo 💥,0.0,José Luis Gayà,compra,19.0
2025-12-06,30,transfer,Puja,Dani,0.0,José Luis Gayà,compra,19.0
2025-12-06,30,transfer,Puja,Libre,0.0,José Luis Gayà,compra,19.0
2025-12-06,30,transfer,mercado,Dani,-4.32484,Omar El Hilali,compra,8.0
2025-12-06,30,transfer,Puja,Maldinillo 💥,0.0,Omar El Hilali,compra,8.0
2025-12-06,30,transfer,Puja,Libre,0.0,Omar El Hilali,compra,8.0
2025-12-06,31,marks,start_jornada,15.0,0.0,,,
2025-12-06,31,transfer,mercado,Libre,1.3296,Santiago Colombatto,venta,1370.0
2025-12-06,31,transfer,mercado,Libre,3.09767,Unai López,venta,14.0
2025-12-06,31,transfer,acuerdo,Libre,3.669,Jon Gorrotxategi,venta,16.0
2025-12-06,31,transfer,acuerdo,Maldinillo 💥,-3.669,Jon Gorrotxategi,compra,16.0
2025-12-06,31,marks,start_mercado,Mercado diario,0.0,,,
2025-12-05,31,transfer,mercado,Chamacónicos,-5.562,Juan Iglesias,compra,9.0
2025-12-05,31,transfer,mercado,Chamacónicos,-0.197,Mikel Vesga,compra,1.0
2025-12-05,31,transfer,mercado,Maldinillo 💥,-2.466,Álvaro Valles,compra,4.0
2025-12-05,31,transfer,mercado,Maldinillo 💥,-0.20503,Ricardo Rodríguez,compra,4.0
2025-12-05,32,transfer,clausula,Maldinillo 💥,3.07098,Antonio Rüdiger,venta,15.0
2025-12-05,32,transfer,clausula,Dani,-3.07098,Antonio Rüdiger,compra,15.0
2025-12-05,32,transfer,clausula,Chamacónicos,1.656,Djibril Sow,venta,17.0
2025-12-05,32,transfer,clausula,Los marinero,-1.656,Djibril Sow,compra,17.0
2025-12-05,32,transfer,clausula,Los marinero,2.2275,Valentín Gómez,venta,4.0
2025-12-05,32,transfer,clausula,Chamacónicos,-2.2275,Valentín Gómez,compra,4.0
2025-12-05,32,transfer,mercado,De la Guettir FC,9.7524,Renato Veiga,venta,20.0
2025-12-05,32,bonificacion,clasificacion,Jotabetrbb,0.66,,,
2025-12-05,32,bonificacion,clasificacion,Maldinillo 💥,0.4,,,
2025-12-05,32,bonificacion,clasificacion,Chamacónicos,0.38,,,
2025-12-05,32,bonificacion,clasificacion,Dani,0.32,,,
2025-12-05,32,bonificacion,clasificacion,MuchaSalsa,0.3,,,
2025-12-05,32,bonificacion,clasificacion,Los marinero,0.28,,,
2025-12-05,32,bonificacion,clasificacion,De la Guettir FC,0.24,,,
2025-12-05,32,bonificacion,clasificacion,Libre,0.24,,,
2025-12-05,32,bonificacion,clasificacion,Juanba,0.0,,,
2025-12-04,32,transfer,mercado,Maldinillo 💥,5.714,Franco Mastantuono,venta,15.0
2025-12-04,32,marks,start_mercado,Mercado diario,0.0,,,
2025-12-04,32,transfer,mercado,Libre,-27.8632,Jude Bellingham,compra,15.0
2025-12-04,32,transfer,Puja,Dani,0.0,Jude Bellingham,compra,15.0
2025-12-04,32,transfer,Puja,Maldinillo 💥,0.0,Jude Bellingham,compra,15.0
2025-12-04,32,transfer,Puja,Los marinero,0.0,Jude Bellingham,compra,15.0
2025-12-04,32,transfer,Puja,De la Guettir FC,0.0,Jude Bellingham,compra,15.0
2025-12-04,32,transfer,Puja,Chamacónicos,0.0,Jude Bellingham,compra,15.0
2025-12-04,32,transfer,mercado,De la Guettir FC,-5.679,David Affengruber,compra,23.0
2025-12-04,32,transfer,mercado,Maldinillo 💥,-0.17,Rubén Sánchez,compra,8.0
2025-12-04,33,transfer,mercado,Dani,8.94456,Trent Alexander-Arnold,venta,15.0
2025-12-04,33,transfer,mercado,Chamacónicos,7.9152,Jon Moncayola,venta,50.0
2025-12-04,33,transfer,mercado,Libre,13.5252,Álvaro Carreras,venta,15.0
2025-12-03,33,transfer,mercado,Maldinillo 💥,1.56655,Leander Dendoncker,venta,1370.0
2025-12-03,33,marks,start_mercado,Mercado diario,0.0,,,
2025-12-03,33,transfer,mercado,Libre,-2.97601,Unai López,compra,14.0
2025-12-03,33,transfer,mercado,Maldinillo 💥,-5.7591,Franco Mastantuono,compra,15.0
2025-12-03,34,marks,start_jornada,19.0,0.0,,,
2025-12-03,34,transfer,mercado,Libre,15.05405,Marcus Rashford,venta,3.0
2025-12-03,34,bonificacion,quiniela,Chamacónicos,0.5,,,
2025-12-03,34,bonificacion,quiniela,Maldinillo 💥,0.5,,,
2025-12-03,34,bonificacion,quiniela,Los marinero,0.4,,,
2025-12-03,34,bonificacion,quiniela,De la Guettir FC,0.3,,,
2025-12-03,34,bonificacion,quiniela,Dani,0.0,,,
2025-12-03,34,bonificacion,quiniela,Jotabetrbb,0.0,,,
2025-12-03,34,bonificacion,quiniela,Juanba,0.0,,,
2025-12-03,34,bonificacion,quiniela,Libre,0.0,,,
2025-12-03,34,bonificacion,quiniela,MuchaSalsa,0.0,,,
2025-12-03,34,bonificacion,clasificacion,Chamacónicos,2.02,,,
2025-12-03,34,bonificacion,clasificacion,MuchaSalsa,1.4,,,
2025-12-03,34,bonificacion,clasificacion,Maldinillo 💥,1.66,,,
2025-12-03,34,bonificacion,clasificacion,Jotabetrbb,1.82,,,
2025-12-03,34,bonificacion,clasificacion,Los marinero,2.19,,,
2025-12-03,34,bonificacion,clasificacion,De la Guettir FC,1.88,,,
2025-12-03,34,bonificacion,clasificacion,Dani,2.02,,,
2025-12-03,34,bonificacion,clasificacion,Juanba,2.08,,,
2025-12-03,34,bonificacion,clasificacion,Libre,0.0,,,
2025-12-03,34,marks,start_mercado,Mercado diario,0.0,,,
2025-12-02,34,transfer,mercado,Libre,-10.77461,Pere Milla,compra,8.0
2025-12-02,34,transfer,mercado,Jotabetrbb,-3.985,Gerard Martín,compra,3.0
2025-12-02,34,transfer,Puja,MuchaSalsa,0.0,Gerard Martín,compra,3.0
2025-12-02,34,transfer,Puja,Libre,0.0,Gerard Martín,compra,3.0
2025-12-02,34,transfer,Puja,Chamacónicos,0.0,Gerard Martín,compra,3.0
2025-12-02,34,transfer,Puja,Dani,0.0,Gerard Martín,compra,3.0
2025-12-02,34,transfer,mercado,Dani,-3.30839,Jeremy Toljan,compra,12.0
2025-12-02,34,transfer,Puja,Libre,0.0,Jeremy Toljan,compra,12.0
2025-12-02,35,transfer,mercado,Dani,13.30896,Borja Iglesias,venta,5.0
2025-12-01,35,transfer,mercado,Maldinillo 💥,1.46373,Lucas Bergström,venta,408.0
2025-12-01,35,marks,start_mercado,Mercado diario,0.0,,,
2025-11-30,35,transfer,mercado,Libre,-4.86186,César Tárrega,compra,19.0
2025-11-30,35,transfer,Puja,Dani,0.0,César Tárrega,compra,19.0
2025-11-30,35,transfer,mercado,Maldinillo 💥,-1.76547,Leander Dendoncker,compra,1370.0
2025-11-30,36,transfer,mercado,Libre,1.4112,Youssef Enríquez,venta,48.0
2025-11-30,36,transfer,mercado,Libre,13.95517,Marcos Llorente,venta,2.0
2025-11-30,36,marks,start_mercado,Mercado diario,0.0,,,
2025-11-29,36,transfer,mercado,Jotabetrbb,-6.338,José Giménez,compra,2.0
2025-11-29,36,transfer,Puja,Chamacónicos,0.0,José Giménez,compra,2.0
2025-11-29,36,transfer,Puja,Dani,0.0,José Giménez,compra,2.0
2025-11-29,36,transfer,mercado,Dani,-9.42911,Santi Comesaña,compra,20.0
2025-11-29,37,marks,start_jornada,14.0,0.0,,,
2025-11-29,37,transfer,mercado,Dani,2.75712,José Luis Gayà,venta,19.0
2025-11-29,37,marks,start_mercado,Mercado diario,0.0,,,
2025-11-28,37,transfer,mercado,Libre,-11.93088,Aurélien Tchouaméni,compra,15.0
2025-11-28,37,transfer,mercado,Chamacónicos,-7.63,Jon Moncayola,compra,50.0
2025-11-28,37,transfer,mercado,Dani,-0.51397,Luiz Felipe,compra,14.0
2025-11-28,37,transfer,Puja,Chamacónicos,0.0,Luiz Felipe,compra,14.0
2025-11-28,37,transfer,Puja,Maldinillo 💥,0.0,Luiz Felipe,compra,14.0
2025-11-28,37,transfer,mercado,Maldinillo 💥,-1.92625,Kike García,compra,8.0
2025-11-28,37,transfer,mercado,Maldinillo 💥,-1.41789,Lucas Bergström,compra,408.0
2025-11-28,37,transfer,Puja,Libre,0.0,Lucas Bergström,compra,408.0
2025-11-28,38,transfer,mercado,Jotabetrbb,0.39416,Javi López,venta,1370.0
2025-11-28,38,transfer,mercado,Jotabetrbb,11.451,Rubén Vargas,venta,17.0
2025-11-28,38,transfer,mercado,Jotabetrbb,0.16587,Horațiu Moldovan,venta,1370.0
2025-11-28,38,transfer,mercado,Jotabetrbb,0.15908,Tanguy Nianzou,venta,17.0
2025-11-28,38,transfer,mercado,Jotabetrbb,0.5635,Abdel Abqar,venta,9.0
2025-11-27,38,transfer,mercado,Los marinero,0.18375,Pablo García,venta,4.0
2025-11-27,38,transfer,mercado,Los marinero,0.18139,Luka Sučić,venta,16.0
2025-11-27,38,transfer,mercado,Los marinero,0.17271,Yvan Neyou,venta,9.0
2025-11-27,38,transfer,mercado,Los marinero,0.1632,Óscar Trejo,venta,14.0
2025-11-27,38,transfer,clausula,Juanba,7.690146,Gonçalo Guedes,venta,16.0
2025-11-27,38,transfer,clausula,Los marinero,-7.690146,Gonçalo Guedes,compra,16.0
2025-11-27,38,transfer,mercado,Los marinero,1.34312,Nemanja Gudelj,venta,17.0
2025-11-27,38,marks,start_mercado,Mercado diario,0.0,,,
2025-11-26,38,transfer,mercado,Maldinillo 💥,-2.04732,Antonio Rüdiger,compra,15.0
2025-11-26,39,transfer,mercado,Los marinero,14.11795,Etta Eyong,venta,12.0
2025-11-26,39,transfer,mercado,Dani,15.74085,Pablo Fornals,venta,4.0
2025-11-26,39,transfer,mercado,Chamacónicos,6.99324,Héctor Bellerín,venta,4.0
2025-11-26,39,bonificacion,quiniela,De la Guettir FC,0.6,,,
2025-11-26,39,bonificacion,quiniela,Maldinillo 💥,0.6,,,
2025-11-26,39,bonificacion,quiniela,Chamacónicos,0.5,,,
2025-11-26,39,bonificacion,quiniela,Dani,0.5,,,
2025-11-26,39,bonificacion,quiniela,Jotabetrbb,0.5,,,
2025-11-26,39,bonificacion,quiniela,Los marinero,0.5,,,
2025-11-26,39,bonificacion,quiniela,MuchaSalsa,0.3,,,
2025-11-26,39,bonificacion,quiniela,Juanba,0.0,,,
2025-11-26,39,bonificacion,quiniela,Libre,0.0,,,
2025-11-26,39,bonificacion,clasificacion,Maldinillo 💥,2.13,,,
2025-11-26,39,bonificacion,clasificacion,De la Guettir FC,1.66,,,
2025-11-26,39,bonificacion,clasificacion,Jotabetrbb,1.95,,,
2025-11-26,39,bonificacion,clasificacion,Dani,2.01,,,
2025-11-26,39,bonificacion,clasificacion,Los marinero,1.86,,,
2025-11-26,39,bonificacion,clasificacion,MuchaSalsa,1.9,,,
2025-11-26,39,bonificacion,clasificacion,Libre,2.06,,,
2025-11-26,39,bonificacion,clasificacion,Chamacónicos,2.2,,,
2025-11-26,39,bonificacion,clasificacion,Juanba,2.5,,,
2025-11-26,39,transfer,mercado,Maldinillo 💥,1.01555,Adrián de la Fuente,venta,12.0
2025-11-26,39,marks,start_mercado,Mercado diario,0.0,,,
2025-11-25,39,transfer,mercado,Libre,-0.204,Kike Barja,compra,50.0
2025-11-25,39,transfer,mercado,Libre,-0.2,Abu Kamara,compra,9.0
2025-11-25,39,transfer,mercado,Libre,-0.17201,Giacomo Raspadori,compra,2.0
2025-11-25,39,transfer,mercado,Los marinero,-9.681,Roberto Fernández,compra,8.0
2025-11-25,39,transfer,mercado,Maldinillo 💥,-10.5,Pau Cubarsi,compra,3.0
2025-11-25,39,transfer,Puja,Libre,0.0,Pau Cubarsi,compra,3.0
2025-11-25,40,transfer,mercado,Maldinillo 💥,5.7375,Pablo Maffeo,venta,408.0
2025-11-25,40,transfer,mercado,Maldinillo 💥,10.32472,Juan Foyth,venta,20.0
2025-11-24,40,transfer,mercado,Maldinillo 💥,0.1552,Moussa Diarra,venta,48.0
2025-11-24,40,marks,start_mercado,Mercado diario,0.0,,,
2025-11-24,40,transfer,mercado,Jotabetrbb,-4.205,Diego López,compra,19.0
2025-11-24,40,transfer,Puja,Los marinero,0.0,Diego López,compra,19.0
2025-11-24,40,transfer,mercado,Dani,-16.70839,Frenkie De Jong,compra,3.0
2025-11-24,40,transfer,Puja,Maldinillo 💥,0.0,Frenkie De Jong,compra,3.0
2025-11-24,40,transfer,mercado,Maldinillo 💥,-2.53608,Arnau Martínez,compra,222.0
2025-11-24,40,transfer,mercado,Maldinillo 💥,-1.10505,Adrián de la Fuente,compra,12.0
2025-11-24,41,marks,start_mercado,Mercado diario,0.0,,,
2025-11-23,41,transfer,mercado,Jotabetrbb,-1.0,David Costas,compra,1370.0
2025-11-22,42,transfer,mercado,Dani,5.20302,Clemens Riedel,venta,8.0
2025-11-22,42,marks,start_mercado,Mercado diario,0.0,,,
2025-11-22,42,transfer,mercado,Los marinero,-1.094,Valentín Gómez,compra,4.0
2025-11-22,42,transfer,mercado,Dani,-8.0132,Trent Alexander-Arnold,compra,15.0
2025-11-22,43,marks,start_jornada,13.0,0.0,,,
2025-11-22,43,transfer,mercado,Libre,5.59674,Antonio Blanco,venta,48.0
2025-11-22,43,transfer,mercado,Dani,9.114,Dávid Hancko,venta,2.0
2025-11-22,43,transfer,mercado,Dani,6.09863,Pepelu,venta,19.0
2025-11-21,43,transfer,mercado,Dani,12.62151,Vedat Muriqi,venta,408.0
2025-11-21,43,transfer,mercado,Dani,10.27956,Borja Mayoral,venta,9.0
2025-11-21,43,transfer,mercado,Maldinillo 💥,8.20017,Rafa Mir,venta,23.0
2025-11-21,43,transfer,mercado,Chamacónicos,0.19055,Íñigo Lekue,venta,1.0
2025-11-21,43,marks,start_mercado,Mercado diario,0.0,,,
2025-11-21,43,transfer,mercado,Dani,-14.94083,Pablo Barrios,compra,2.0
2025-11-21,43,transfer,mercado,Dani,-9.195649,Gerard Moreno,compra,20.0
2025-11-21,43,transfer,Puja,MuchaSalsa,0.0,Gerard Moreno,compra,20.0
2025-11-21,43,transfer,Puja,Libre,0.0,Gerard Moreno,compra,20.0
2025-11-21,43,transfer,Puja,Jotabetrbb,0.0,Gerard Moreno,compra,20.0
2025-11-21,43,transfer,Puja,Maldinillo 💥,0.0,Gerard Moreno,compra,20.0
2025-11-21,43,transfer,mercado,Maldinillo 💥,-0.20406,Moussa Diarra,compra,48.0
2025-11-20,44,transfer,mercado,Maldinillo 💥,2.82345,Mario Martín,venta,9.0
2025-11-20,44,transfer,clausula,Chamacónicos,1.0,Javier López,venta,1370.0
2025-11-20,44,transfer,clausula,Jotabetrbb,-1.0,Javier López,compra,1370.0
2025-11-20,44,transfer,clausula,Jotabetrbb,1.67625,Matteo Ruggeri,venta,2.0
2025-11-20,44,transfer,clausula,Los marinero,-1.67625,Matteo Ruggeri,compra,2.0
2025-11-20,44,transfer,mercado,Chamacónicos,5.36316,Viktor Tsygankov,venta,222.0
2025-11-20,44,transfer,mercado,De la Guettir FC,1.1004,Nacho Vidal,venta,1370.0
2025-11-19,44,transfer,mercado,Maldinillo 💥,9.5634,Thiago Almada,venta,2.0
2025-11-19,44,transfer,mercado,Libre,6.1353,Juan Iglesias,venta,9.0
2025-11-19,44,marks,start_mercado,Mercado diario,0.0,,,
2025-11-19,44,transfer,mercado,Libre,-8.26278,Mauro Arambarri,compra,9.0
2025-11-19,44,transfer,mercado,Chamacónicos,-0.199999,Marash Kumbulla,compra,408.0
2025-11-19,44,transfer,mercado,Dani,-2.6011,José Luis Gayà,compra,19.0
2025-11-19,44,transfer,Puja,Jotabetrbb,0.0,José Luis Gayà,compra,19.0
2025-11-19,44,transfer,Puja,Chamacónicos,0.0,José Luis Gayà,compra,19.0
2025-11-19,44,transfer,mercado,Maldinillo 💥,-17.6498,Isco,compra,4.0
2025-11-19,44,transfer,Puja,Dani,0.0,Isco,compra,4.0
2025-11-19,44,transfer,Puja,Chamacónicos,0.0,Isco,compra,4.0
2025-11-19,44,transfer,Puja,MuchaSalsa,0.0,Isco,compra,4.0
2025-11-19,44,transfer,Puja,Libre,0.0,Isco,compra,4.0
2025-11-19,45,transfer,clausula,MuchaSalsa,5.313,Akor Adams,venta,17.0
2025-11-19,45,transfer,clausula,Chamacónicos,-5.313,Akor Adams,compra,17.0
2025-11-19,45,transfer,mercado,Libre,8.90925,Jon Moncayola,venta,50.0
2025-11-19,45,transfer,mercado,Dani,10.25814,Marc Bartra,venta,4.0
2025-11-19,45,marks,start_mercado,Mercado diario,0.0,,,
2025-11-18,45,transfer,mercado,Jotabetrbb,-0.634,André Almeida,compra,19.0
2025-11-18,45,transfer,Puja,Libre,0.0,André Almeida,compra,19.0
2025-11-18,45,transfer,mercado,Dani,-13.33184,Borja Iglesias,compra,5.0
2025-11-18,45,transfer,Puja,Libre,0.0,Borja Iglesias,compra,5.0
2025-11-18,46,transfer,mercado,Dani,10.67115,Ronald Araújo,venta,3.0
2025-11-18,46,transfer,mercado,Los marinero,10.06207,Alejandro Balde,venta,3.0
2025-11-18,46,marks,start_mercado,Mercado diario,0.0,,,
2025-11-17,46,transfer,mercado,Los marinero,-9.994909,Sofyan Amrabat,compra,4.0
2025-11-17,46,transfer,Puja,Dani,0.0,Sofyan Amrabat,compra,4.0
2025-11-17,46,transfer,Puja,Chamacónicos,0.0,Sofyan Amrabat,compra,4.0
2025-11-17,47,transfer,mercado,Chamacónicos,5.57235,Moi Gómez,venta,50.0
2025-11-17,47,transfer,mercado,Maldinillo 💥,6.48165,Adrián Liso,venta,9.0
2025-11-17,47,marks,start_mercado,Mercado diario,0.0,,,
2025-11-16,47,transfer,mercado,Dani,-9.70708,Borja Mayoral,compra,9.0
2025-11-16,47,transfer,Puja,Libre,0.0,Borja Mayoral,compra,9.0
2025-11-16,48,transfer,mercado,Maldinillo 💥,10.764,Aymeric Laporte,venta,1.0
2025-11-16,48,marks,start_mercado,Mercado diario,0.0,,,
2025-11-15,48,transfer,mercado,Libre,-5.52439,Antonio Blanco,compra,48.0
2025-11-15,48,transfer,Puja,Dani,0.0,Antonio Blanco,compra,48.0
2025-11-15,48,transfer,mercado,Libre,-1.71,Santiago Colombatto,compra,1370.0
2025-11-15,49,marks,start_mercado,Mercado diario,0.0,,,
2025-11-14,49,transfer,mercado,Maldinillo 💥,-13.86,Fermín López,compra,3.0
2025-11-14,49,transfer,Puja,Dani,0.0,Fermín López,compra,3.0
2025-11-14,49,transfer,Puja,Los marinero,0.0,Fermín López,compra,3.0
2025-11-14,50,transfer,mercado,Libre,0.43584,Chidera Ejuke,venta,17.0
2025-11-14,50,marks,start_mercado,Mercado diario,0.0,,,
2025-11-13,50,transfer,mercado,Libre,-12.73614,Álvaro Carreras,compra,15.0
2025-11-13,50,transfer,Puja,Dani,0.0,Álvaro Carreras,compra,15.0
2025-11-13,50,transfer,mercado,Libre,-2.28194,Jon Aramburu,compra,16.0
2025-11-13,50,transfer,Puja,Chamacónicos,0.0,Jon Aramburu,compra,16.0
2025-11-13,50,transfer,mercado,Chamacónicos,-4.893,Viktor Tsygankov,compra,222.0
2025-11-13,50,transfer,Puja,Libre,0.0,Viktor Tsygankov,compra,222.0
2025-11-13,50,transfer,Puja,Dani,0.0,Viktor Tsygankov,compra,222.0
2025-11-13,51,transfer,mercado,De la Guettir FC,0.1648,Javi Galán,venta,2.0
2025-11-13,51,marks,start_mercado,Mercado diario,0.0,,,
2025-11-12,51,transfer,mercado,Los marinero,-5.325,Luis Rioja,compra,19.0
2025-11-12,52,transfer,mercado,Libre,5.36432,Pol Lozano,venta,8.0
2025-11-12,52,transfer,mercado,Libre,2.95464,Roony Bardghji,venta,3.0
2025-11-12,52,transfer,mercado,Chamacónicos,0.872,Pedro Díaz,venta,14.0
2025-11-12,52,transfer,clausula,Dani,1.1175,Matteo Ruggeri,venta,2.0
2025-11-12,52,transfer,clausula,Jotabetrbb,-1.1175,Matteo Ruggeri,compra,2.0
2025-11-11,52,transfer,mercado,De la Guettir FC,5.43264,Sergi Cardona,venta,20.0
2025-11-11,52,marks,start_mercado,Mercado diario,0.0,,,
2025-11-11,52,transfer,mercado,Libre,-5.642,Juan Iglesias,compra,9.0
2025-11-11,52,transfer,mercado,De la Guettir FC,-11.411211,Pep Chavarría,compra,14.0
2025-11-11,52,transfer,Puja,Dani,0.0,Pep Chavarría,compra,14.0
2025-11-11,52,transfer,Puja,Libre,0.0,Pep Chavarría,compra,14.0
2025-11-11,52,transfer,Puja,Maldinillo 💥,0.0,Pep Chavarría,compra,14.0
2025-11-11,52,transfer,mercado,Chamacónicos,-5.219,Moi Gómez,compra,50.0
2025-11-11,52,transfer,Puja,Maldinillo 💥,0.0,Moi Gómez,compra,50.0
2025-11-11,52,transfer,Puja,Libre,0.0,Moi Gómez,compra,50.0
2025-11-11,52,transfer,Puja,Los marinero,0.0,Moi Gómez,compra,50.0
2025-11-11,52,transfer,mercado,Dani,-7.15424,Andrei Rațiu,compra,14.0
2025-11-11,52,transfer,Puja,Libre,0.0,Andrei Rațiu,compra,14.0
2025-11-11,52,transfer,Puja,Chamacónicos,0.0,Andrei Rațiu,compra,14.0
2025-11-11,53,bonificacion,quiniela,Jotabetrbb,0.7,,,
2025-11-11,53,bonificacion,quiniela,Maldinillo 💥,0.7,,,
2025-11-11,53,bonificacion,quiniela,Juanba,0.6,,,
2025-11-11,53,bonificacion,quiniela,Los marinero,0.6,,,
2025-11-11,53,bonificacion,quiniela,MuchaSalsa,0.6,,,
2025-11-11,53,bonificacion,quiniela,De la Guettir FC,0.5,,,
2025-11-11,53,bonificacion,quiniela,Libre,0.5,,,
2025-11-11,53,bonificacion,quiniela,Chamacónicos,0.3,,,
2025-11-11,53,bonificacion,quiniela,Dani,0.3,,,
2025-11-11,53,bonificacion,clasificacion,Maldinillo 💥,1.77,,,
2025-11-11,53,bonificacion,clasificacion,Dani,1.7,,,
2025-11-11,53,bonificacion,clasificacion,Chamacónicos,1.83,,,
2025-11-11,53,bonificacion,clasificacion,Jotabetrbb,1.8,,,
2025-11-11,53,bonificacion,clasificacion,Los marinero,2.15,,,
2025-11-11,53,bonificacion,clasificacion,Libre,2.33,,,
2025-11-11,53,bonificacion,clasificacion,MuchaSalsa,2.24,,,
2025-11-11,53,bonificacion,clasificacion,De la Guettir FC,2.14,,,
2025-11-11,53,bonificacion,clasificacion,Juanba,2.3,,,
2025-11-11,53,marks,start_mercado,Mercado diario,0.0,,,
2025-11-10,53,transfer,mercado,Dani,-9.5402,Ronald Araújo,compra,3.0
2025-11-10,54,transfer,mercado,Los marinero,2.04455,Óscar Valentín,venta,14.0
2025-11-10,54,marks,start_mercado,Mercado diario,0.0,,,
2025-11-09,54,transfer,mercado,De la Guettir FC,-16.899899,Alex Baena,compra,2.0
2025-11-09,54,transfer,Puja,MuchaSalsa,0.0,Alex Baena,compra,2.0
2025-11-09,54,transfer,Puja,Chamacónicos,0.0,Alex Baena,compra,2.0
2025-11-09,54,transfer,Puja,Dani,0.0,Alex Baena,compra,2.0
2025-11-09,54,transfer,mercado,De la Guettir FC,-7.889989,Carlos Álvarez,compra,12.0
2025-11-09,54,transfer,mercado,De la Guettir FC,-7.335333,Renato Veiga,compra,20.0
2025-11-09,54,transfer,Puja,Libre,0.0,Renato Veiga,compra,20.0
2025-11-09,55,marks,start_mercado,Mercado diario,0.0,,,
2025-11-08,55,transfer,mercado,Libre,-0.55,Chidera Ejuke,compra,17.0
2025-11-08,55,transfer,mercado,Chamacónicos,-1.219,Pedro Díaz,compra,14.0
2025-11-08,55,transfer,mercado,Chamacónicos,-0.160001,David Alaba,compra,15.0
2025-11-08,55,transfer,mercado,Dani,-5.26982,Pepelu,compra,19.0
2025-11-08,55,transfer,Puja,Libre,0.0,Pepelu,compra,19.0
2025-11-08,55,transfer,mercado,Maldinillo 💥,-6.14411,Adrián Liso,compra,9.0
2025-11-08,55,transfer,Puja,Dani,0.0,Adrián Liso,compra,9.0
2025-11-08,55,transfer,Puja,Libre,0.0,Adrián Liso,compra,9.0
2025-11-08,56,transfer,mercado,Dani,3.6288,Victor Chust,venta,23.0
2025-11-08,56,marks,start_jornada,12.0,0.0,,,
2025-11-08,56,transfer,mercado,Chamacónicos,6.70242,Trent Alexander-Arnold,venta,15.0
2025-11-08,56,transfer,mercado,De la Guettir FC,2.11536,Adrián de la Fuente,venta,12.0
2025-11-08,56,transfer,mercado,Libre,0.4788,Goduine Koyalipou,venta,12.0
2025-11-07,56,transfer,mercado,Maldinillo 💥,7.56485,Paulo Gazzaniga,venta,222.0
2025-11-07,56,transfer,mercado,Maldinillo 💥,12.25789,Eric García,venta,3.0
2025-11-07,56,marks,start_mercado,Mercado diario,0.0,,,
2025-11-07,56,transfer,mercado,Libre,-0.179,Iván Balliu,compra,14.0
2025-11-07,56,transfer,mercado,De la Guettir FC,-1.175557,Nacho Vidal,compra,1370.0
2025-11-07,56,transfer,Puja,Dani,0.0,Nacho Vidal,compra,1370.0
2025-11-07,56,transfer,Puja,Libre,0.0,Nacho Vidal,compra,1370.0
2025-11-07,56,transfer,mercado,Maldinillo 💥,-10.01,Aleix Febas,compra,23.0
2025-11-07,56,transfer,Puja,De la Guettir FC,0.0,Aleix Febas,compra,23.0
2025-11-07,56,transfer,mercado,Maldinillo 💥,-8.36,Thiago Almada,compra,2.0
2025-11-07,56,transfer,Puja,Dani,0.0,Thiago Almada,compra,2.0
2025-11-07,56,transfer,Puja,Libre,0.0,Thiago Almada,compra,2.0
2025-11-07,56,transfer,mercado,Maldinillo 💥,-5.17,Luiz Júnior,compra,20.0
2025-11-07,56,transfer,Puja,Libre,0.0,Luiz Júnior,compra,20.0
2025-11-07,57,transfer,clausula,Dani,12.5115,André Silva,venta,23.0
2025-11-07,57,transfer,clausula,Juanba,-12.5115,André Silva,compra,23.0
2025-11-07,57,transfer,mercado,MuchaSalsa,12.31897,Borja Iglesias,venta,5.0
2025-11-07,57,transfer,mercado,Jotabetrbb,1.45248,Marc Roca,venta,4.0
2025-11-07,57,marks,start_mercado,Mercado diario,0.0,,,
2025-11-06,57,transfer,mercado,Libre,-0.17402,Adrián San Miguel,compra,4.0
2025-11-06,57,transfer,mercado,MuchaSalsa,-16.409,Luis Milla,compra,9.0
2025-11-06,57,transfer,Puja,Maldinillo 💥,0.0,Luis Milla,compra,9.0
2025-11-06,57,transfer,Puja,De la Guettir FC,0.0,Luis Milla,compra,9.0
2025-11-06,57,transfer,Puja,Dani,0.0,Luis Milla,compra,9.0
2025-11-06,57,transfer,Puja,Libre,0.0,Luis Milla,compra,9.0
