id,nombre,posicion,foto_url,club
23664,S. Carreira,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/23664.png?version=20251003195345,RC Celta de Vigo
22956,S. Gómez,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/22956.png?version=20251004234305,Real Sociedad
54832,S. Mouriño,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/54832.png?version=20251006021354,Villarreal CF
63406,T. Alexander-Arnold,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/63406.png?version=20251003184213,Real Madrid
19747,T. Correia,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/19747.png?version=20231222224426,Valencia CF
5653,T. Lato,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/5653.png?version=20251006031911,RCD Mallorca
49092,T. Nianzou,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/49092.png?version=20251006014508,Sevilla FC
64199,U. Egiluz,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64199.png?version=20250709145149,Athletic Club
6067,U. Elgezabal,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/6067.png?version=20250613152537,Levante UD
7784,U. Núñez,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/7784.png?version=20260124075202,Valencia CF
25630,V. Chust,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/25630.png?version=20250808081013,Elche CF
64491,V. Gómez,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64491.png?version=20250727111021,Real Betis Balompié
68652,V. Koski,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68652.png?version=20260323141101,Deportivo Alavés
56970,V. Parada,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/56970.png?version=20250623150337,Deportivo Alavés
65084,V. Reis,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65084.png?version=20250808165327,Girona FC
58980,V. Rosier,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/58980.png?version=20251006025403,CA Osasuna
68284,V. Valdepeñas,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68284.png?version=20251214200728,Real Madrid
59088,W. Kambwala,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/59088.png?version=20251006021523,Villarreal CF
69889,X. Espart,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/69889.png?version=20260312142636,FC Barcelona
361,Y. Berchiche,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/361.png?version=20251003193357,Athletic Club
64411,Y. Enríquez,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64411.png?version=20250717112423,Deportivo Alavés
60919,Y. Lago,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/60919.png?version=20250119134951,RC Celta de Vigo
4753,Y. Álvarez,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/4753.png?version=20231218001027,Athletic Club
68498,Z. Romero,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68498.png?version=20260117124556,Getafe CF
55666,Á. Carreras,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/55666.png?version=20250714194635,Real Madrid
70312,Á. Cortés,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/70312.png?version=20260513202422,FC Barcelona
313,Á. Moreno,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/313.png?version=20250822225952,Girona FC
63866,Á. Núñez,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/63866.png?version=20250617095406,RC Celta de Vigo
5691,Á. Odriozola,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/5691.png?version=20251004233059,Real Sociedad
61009,Á. Ortiz,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/61009.png?version=20251003194240,Real Betis Balompié
17452,É. Militão,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/17452.png?version=20251003183705,Real Madrid
67942,Í. Arguibide,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/67942.png?version=20251123102325,CA Osasuna
536,Í. Lekue,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/536.png?version=20251003185412,Athletic Club
24739,Ó. Mingueza,Defensa,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/24739.png?version=20251003195326,RC Celta de Vigo
49275,A. Almeida,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/49275.png?version=20251006014715,Valencia CF
70189,A. Antañón,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/70189.png?version=20260412184532,RC Celta de Vigo
22502,A. Baena,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/22502.png?version=20251228214026,Atlético de Madrid
15342,A. Barrenetxea,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/15342.png?version=20251004233329,Real Sociedad
25867,A. Blanco,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/25867.png?version=20251006023841,Deportivo Alavés
56642,A. Dadie,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/56642.png?version=20250623150430,Real Sociedad
70496,A. Diatta,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/70496.png?version=20260525065559,Villarreal CF
18531,A. Febas,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/18531.png?version=20250617223016,Elche CF
16868,A. Guevara,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/16868.png?version=20251006023721,Deportivo Alavés
54817,A. Güler,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/54817.png?version=20251228214306,Real Madrid
7845,A. Januzaj,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/7845.png?version=20251006013042,Sevilla FC
64123,A. Liso,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64123.png?version=20250702133124,Getafe CF
68401,A. Mestanza,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68401.png?version=20260105035206,Getafe CF
53098,A. Moleiro,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/53098.png?version=20251006020600,Villarreal CF
22527,A. Oroz,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/22527.png?version=20231217203727,CA Osasuna
65475,A. Osambela,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65475.png?version=20250826151727,CA Osasuna
65670,A. Ounahi,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65670.png?version=20250831090531,Girona FC
53143,A. Rebbach,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/53143.png?version=20251006023558,Deportivo Alavés
65187,A. Rego,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65187.png?version=20250818102705,Athletic Club
64173,A. Reina,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64173.png?version=20250707082804,Real Oviedo
29162,A. Roca,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/29162.png?version=20251003195455,RCD Espanyol
27428,A. Sánchez,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/27428.png?version=20251006031146,RCD Mallorca
40166,A. Tchouaméni,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/40166.png?version=20251003183451,Real Madrid
48575,A. Witsel,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/48575.png?version=20251006030331,Girona FC
55454,A. Zakharyan,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/55454.png?version=20251004233646,Real Sociedad
15344,B. Díaz,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/15344.png?version=20251003183511,Real Madrid
15554,B. Gil,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/15554.png?version=20240729170931,Girona FC
65705,B. Mendy,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65705.png?version=20250901204713,Sevilla FC
11091,B. Méndez,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/11091.png?version=20251004233617,Real Sociedad
28677,B. Prados,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/28677.png?version=20231217221108,Athletic Club
65081,B. Santamaria,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65081.png?version=20250808081340,Valencia CF
28776,B. Turrientes,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/28776.png?version=20251004233515,Real Sociedad
5920,C. Aleñá,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/5920.png?version=20251006024230,Deportivo Alavés
53144,C. Benavídez,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/53144.png?version=20251006024142,Deportivo Alavés
68508,C. Echeverri,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68508.png?version=20260118171426,Girona FC
58467,C. Ejuke,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/58467.png?version=20251006013338,Sevilla FC
64448,C. Gonçalves,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64448.png?version=20250722165353,Deportivo Alavés
68259,C. Macia,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68259.png?version=20251209092856,Villarreal CF
58994,C. Martín,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/58994.png?version=20251003193638,Rayo Vallecano
69786,C. Palacios,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/69786.png?version=20260306223049,Real Madrid
65501,C. Pickel,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65501.png?version=20250827171833,RCD Espanyol
6049,C. Portu,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/6049.png?version=20231218195724,Girona FC
4888,C. Soler,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/4888.png?version=20250901203628,Real Sociedad
28777,C. Álvarez,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/28777.png?version=20250613151732,Levante UD
96,D. Ceballos,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/96.png?version=20251003183552,Real Madrid
70313,D. Cáceres,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/70313.png?version=20260514000124,Getafe CF
28787,D. López,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/28787.png?version=20251006015004,Valencia CF
59415,D. Olmo,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/59415.png?version=20260217184404,FC Barcelona
444,D. Parejo,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/444.png?version=20251006020829,Villarreal CF
65614,D. Pérez,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65614.png?version=20250828082405,Real Betis Balompié
55057,D. Sow,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/55057.png?version=20231221191615,Sevilla FC
392,D. Suárez,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/392.png?version=20251006024015,Deportivo Alavés
59049,D. van de Beek,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/59049.png?version=20240711213418,Girona FC
31484,E. Camavinga,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/31484.png?version=20251003184013,Real Madrid
6034,E. Expósito,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/6034.png?version=20240626191824,RCD Espanyol
69802,E. Garcia,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/69802.png?version=20260310093231,Athletic Club
12945,F. Beltrán,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/12945.png?version=20251003194934,Girona FC
28279,F. Cervi,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/28279.png?version=20251003194957,RC Celta de Vigo
17453,F. De Jong,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/17453.png?version=20251003184429,FC Barcelona
55009,F. López,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/55009.png?version=20260217184107,FC Barcelona
60748,F. López,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/60748.png?version=20260126185850,RC Celta de Vigo
64364,F. Mastantuono,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64364.png?version=20251202165129,Real Madrid
49296,F. Pérez,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/49296.png?version=20251004225250,Rayo Vallecano
65136,F. Redondo,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65136.png?version=20250814153342,Elche CF
65090,F. Ugrinic,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65090.png?version=20250809103647,Valencia CF
7024,F. Valverde,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/7024.png?version=20251003183927,Real Madrid
65669,G. Diangana,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65669.png?version=20250831090633,Elche CF
556,G. Gumbau,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/556.png?version=20251004225317,Rayo Vallecano
15109,G. Lo Celso,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/15109.png?version=20251003194404,Real Betis Balompié
20346,G. Rodríguez,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/20346.png?version=20260126185524,Valencia CF
29222,G. Simeone,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/29222.png?version=20251003193744,Atlético de Madrid
20141,G. Valera,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/20141.png?version=20251006022918,Elche CF
36046,G. Villar,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/36046.png?version=20260201092605,Elche CF
29235,Gavi,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/29235.png?version=20251003184453,FC Barcelona
68516,H. Burcio,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68516.png?version=20260120091915,RC Celta de Vigo
68258,H. Solozábal,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68258.png?version=20251209093305,Getafe CF
55045,H. Sotelo,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/55045.png?version=20250904172630,RC Celta de Vigo
33726,H. Álvarez,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/33726.png?version=20251003195021,RC Celta de Vigo
70149,I. Aguirre,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/70149.png?version=20260407094755,Real Sociedad
33896,I. Akhomach,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/33896.png?version=20260212075508,Rayo Vallecano
29168,I. Benito,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/29168.png?version=20250623150420,CA Osasuna
58996,I. Chaira,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/58996.png?version=20250622095241,Real Oviedo
70255,I. Luque,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/70255.png?version=20260502195407,Atlético de Madrid
27874,I. Martín,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/27874.png?version=20231218200018,Girona FC
25631,I. Moriba,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/25631.png?version=20251003195109,RC Celta de Vigo
52371,I. Muñoz,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/52371.png?version=20231222184757,CA Osasuna
27517,I. Palazón,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/27517.png?version=20251004225449,Rayo Vallecano
27425,I. Ruiz De Galarreta,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/27425.png?version=20251003185435,Athletic Club
340,Isco,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/340.png?version=20251003194510,Real Betis Balompié
52117,J. Ander Olasagasti,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/52117.png?version=20251004223453,Levante UD
53114,J. Bellingham,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/53114.png?version=20251228213943,Real Madrid
56578,J. Cardoso,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/56578.png?version=20250818184253,Atlético de Madrid
35922,J. Carreras,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/35922.png?version=20251003195556,RCD Espanyol
68842,J. Cestero,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68842.png?version=20260323141504,Real Madrid
60861,J. El-Abdellaoui,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/60861.png?version=20250108113128,RC Celta de Vigo
22885,J. Ferrández,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/22885.png?version=20250617223649,Elche CF
64033,J. Gorrotxategi,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64033.png?version=20250623150410,Real Sociedad
52372,J. Guerra,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/52372.png?version=20251006015600,Valencia CF
5916,J. Guridi,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/5916.png?version=20251006024331,Deportivo Alavés
185,J. Jordan,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/185.png?version=20251006013550,Sevilla FC
68492,J. Kalumba,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68492.png?version=20260116132552,RCD Mallorca
19527,J. Moncayola,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/19527.png?version=20231222184833,CA Osasuna
70205,J. Monserrate,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/70205.png?version=20260414091927,Atlético de Madrid
70150,J. Morcillo,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/70150.png?version=20260407094702,Atlético de Madrid
17572,J. Muñoz,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/17572.png?version=20251003200111,Getafe CF
68835,J. Ochieng,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68835.png?version=20260323141445,Real Sociedad
64032,J. Roca,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64032.png?version=20250623150358,Girona FC
61247,J. Salas,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/61247.png?version=20260203091535,RCD Mallorca
65626,J. Virgili,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65626.png?version=20250829164459,RCD Mallorca
17989,J. de Frutos,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/17989.png?version=20251004225553,Rayo Vallecano
64124,K. Arriaga,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64124.png?version=20250702133724,Levante UD
17614,K. Barja,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/17614.png?version=20231222184953,CA Osasuna
63925,K. Sibo,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/63925.png?version=20250622095006,Real Oviedo
42,Koke,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/42.png?version=20251003193951,Atlético de Madrid
56628,L. Agoumé,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/56628.png?version=20251006013907,Sevilla FC
68360,L. Astiazaran,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68360.png?version=20251223093317,Real Sociedad
65725,L. Beltrán,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65725.png?version=20250902075553,Valencia CF
65293,L. Dendoncker,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65293.png?version=20250819174131,Real Oviedo
64431,L. Ilic,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64431.png?version=20250719084021,Real Oviedo
67833,L. Kourouma,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/67833.png?version=20250926100446,Girona FC
22612,L. Milla,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/22612.png?version=20251003200134,Getafe CF
40090,L. Ramazani,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/40090.png?version=20250828195750,Valencia CF
18109,L. Rioja,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/18109.png?version=20251006020204,Valencia CF
59371,L. Sučić,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/59371.png?version=20240802114718,Real Sociedad
22668,L. Torró,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/22668.png?version=20251006025249,CA Osasuna
63871,M. Aguado,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/63871.png?version=20250617095502,Elche CF
10024,M. Arambarri,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/10024.png?version=20251003200238,Getafe CF
59484,M. Bernal,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/59484.png?version=20260217184633,FC Barcelona
52404,M. Bueno,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/52404.png?version=20251006014022,Sevilla FC
58820,M. Casadó,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/58820.png?version=20260217184708,FC Barcelona
208,M. Gómez,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/208.png?version=20251006025203,CA Osasuna
56502,M. Jauregizar,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/56502.png?version=20251003193200,Athletic Club
58125,M. Martín,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/58125.png?version=20250114145209,Getafe CF
14839,M. Morlanes,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/14839.png?version=20251006031320,RCD Mallorca
64524,M. Neto,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64524.png?version=20250731081235,Elche CF
3728,M. Roca,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/3728.png?version=20251003194543,Real Betis Balompié
65674,M. Román,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65674.png?version=20250831165937,RC Celta de Vigo
68712,M. Vecino,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68712.png?version=20260323141257,RC Celta de Vigo
3154,M. Vesga,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/3154.png?version=20160823144849,Athletic Club
69787,M. Ángel Morán,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/69787.png?version=20260307084351,Real Madrid
64562,N. Deossa,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64562.png?version=20250804175940,Real Betis Balompié
68370,N. Fonseca,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68370.png?version=20251227093841,Real Oviedo
65699,N. González,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65699.png?version=20250901180701,Atlético de Madrid
19168,N. Gudelj,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/19168.png?version=20251006014244,Sevilla FC
28772,N. Serrano,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/28772.png?version=20240707094206,Athletic Club
65130,O. Ejaria,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65130.png?version=20250814084126,Real Oviedo
31267,O. Mascarell,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/31267.png?version=20251006031631,RCD Mallorca
25579,O. Rey,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/25579.png?version=20250613152155,Levante UD
14789,O. Sancet,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/14789.png?version=20250818192509,Athletic Club
68711,O. Vargas,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68711.png?version=20260323141231,Atlético de Madrid
67918,P. Agudín,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/67918.png?version=20251103224826,Real Oviedo
51135,P. Barrios,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/51135.png?version=20251003194102,Atlético de Madrid
60224,P. Cabanes,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/60224.png?version=20241001080032,Villarreal CF
29403,P. Ciss,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/29403.png?version=20251004225713,Rayo Vallecano
68446,P. Cortés,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68446.png?version=20260109074559,Levante UD
59395,P. Díaz,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/59395.png?version=20251004225631,Rayo Vallecano
59042,P. Fernández,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/59042.png?version=20251006014424,Sevilla FC
557,P. Fornals,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/557.png?version=20260323155521,Real Betis Balompié
52162,P. Gueye,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/52162.png?version=20260312150047,Villarreal CF
29169,P. Ibáñez,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/29169.png?version=20231222190221,Deportivo Alavés
17568,P. Lozano,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/17568.png?version=20250218133011,RCD Espanyol
27861,P. Martínez,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/27861.png?version=20250613152336,Levante UD
51137,P. Marín,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/51137.png?version=20251004234154,Real Sociedad
48185,P. Torre,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/48185.png?version=20251006031508,RCD Mallorca
22547,Pedri,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/22547.png?version=20260217184011,FC Barcelona
22601,Pepelu,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/22601.png?version=20260413101012,Valencia CF
70183,R. Belaid,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/70183.png?version=20260411211253,Atlético de Madrid
27907,R. Brugué,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/27907.png?version=20250613152455,Levante UD
270,R. García,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/270.png?version=20251006025119,CA Osasuna
63868,R. Mendoza,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/63868.png?version=20250617095638,Atlético de Madrid
58436,R. Moro,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/58436.png?version=20260122191623,CA Osasuna
24778,R. Navarro,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/24778.png?version=20251003193526,Athletic Club
19727,R. Riquelme,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/19727.png?version=20251003194652,Real Betis Balompié
48203,R. Terrats,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/48203.png?version=20250204152625,RCD Espanyol
