date,jugador,precio,puntosJugador,equipoLiga,avgPoints,variacion,jornada,detalles,equipo,ganancias,num_pujas,recibe_puja,eficiencia,subida,posicionJugador_2.0,posicionJugador_3.0,posicionJugador_4.0,estado_1.0,estado_2.0,estado_3.0,estado_4.0,estado_5.0,equipoLiga_target_enc,jornada_target_enc,precio_por_punto,precio_por_avgPoint,puntos_por_precio,avgPoints_por_precio,momentum_variacion,variacion_pos,variacion_neg,avgPoints_posicionJugador_2.0,avgPoints_posicionJugador_3.0,avgPoints_posicionJugador_4.0,precio_bin,avgPoints_bin
2025-10-29,D. CÁRDENAS,-0.6210788407929575,-1.2129933241753998,14.0,-2.0568829157620283,,11.0,-0.6299793097294802,,,0,0,3.3117956891456877,0,False,False,False,False,False,False,False,False,0.15384615384615385,0.325,0.5120220700614664,0.30195162689388605,1.953045567729027,3.3117956891456877,,0,0,-0.0,-0.0,-0.0,1,0
2025-10-30,A. OSAMBELA,-0.6309305402924714,-0.9486932495829125,50.0,-0.3294498907449351,0.06546951736581481,11.0,-0.9462952368252298,,,0,0,0.5221658992099443,1,False,True,False,False,False,False,False,False,0.18181818181818182,0.325,0.6650529089595247,1.9151090139227347,1.5036437335667303,0.5221658992099443,0.06546951736581481,1,0,-0.0,-0.3294498907449351,-0.0,0,1
2025-10-30,A. SILVA,1.1306013872913467,0.029217026409290647,23.0,1.5361777762735256,2.4710610483334077,11.0,-0.9462952368252298,Dani,-8.20886,1,1,1.3587250421024146,1,False,False,True,False,False,False,False,False,0.1746031746031746,0.325,38.69533730491263,0.7359829498712177,0.02584199957271244,1.3587250421024146,2.4710610483334077,1,0,0.0,0.0,1.5361777762735256,3,3
2025-10-30,A. BOAYAR,-0.6309305402924714,-1.1865633167161511,23.0,-1.365909705755191,,11.0,-0.9462952368252298,,,0,0,2.1649163948196417,0,False,False,True,False,False,False,False,False,0.1746031746031746,0.325,0.5317297974189773,0.4619126722262445,1.8806589974628738,2.1649163948196417,,0,0,-0.0,-0.0,-1.365909705755191,0,0
2025-10-30,Y. ASPRILLA,-0.2945310451871181,-0.605103152612679,222.0,-0.2603525697442513,-0.7193333934463075,11.0,-0.9462952368252298,,,0,0,0.8839592903971699,0,False,True,False,False,False,False,False,False,0.10227272727272728,0.325,0.48674598812019937,1.1312820025492527,2.0544700362513115,0.8839592903971699,-0.7193333934463075,0,1,-0.0,-0.2603525697442513,-0.0,2,1
2025-10-30,I. MUÑOZ,-0.6225205529148377,-1.1337033017976537,50.0,-1.0204231007517723,0.6967240325842611,11.0,-0.9462952368252298,,,0,0,1.639182409570626,1,False,True,False,False,False,False,False,False,0.18181818181818182,0.325,0.5491040742598288,0.610061809182896,1.821152920401116,1.639182409570626,0.6967240325842611,1,0,-0.0,-1.0204231007517723,-0.0,1,0
2025-10-30,F. UGRINIC,-0.624442835744011,-1.00155326450141,19.0,-0.6749364957483537,0.3896272413969088,11.0,-0.9462952368252298,,,0,0,1.0808636723453662,1,False,True,False,False,False,False,False,False,0.22413793103448276,0.325,0.623475037575667,0.9251889101663597,1.603917622380438,1.0808636723453662,0.3896272413969088,1,0,-0.0,-0.6749364957483537,-0.0,1,0
2025-10-30,L. KOUROUMA,-0.6292485428169448,-1.1601333092569024,222.0,-1.5732016687572423,-0.5487240650088896,11.0,-0.9462952368252298,,,0,0,2.5001316043516195,0,False,True,False,False,False,False,False,False,0.10227272727272728,0.325,0.5423937750858747,0.3999798343043057,1.843683495470396,2.5001316043516195,-0.5487240650088896,0,1,-0.0,-1.5732016687572423,-0.0,0,0
2025-10-30,I. AKHOMACH,-0.6309305402924714,-0.895833234664415,20.0,-0.3985472117456189,0.0825304502095566,11.0,-0.9462952368252298,,,0,0,0.6316825989172575,1,False,True,False,False,False,False,False,False,0.2376237623762376,0.325,0.7042954203683265,1.5830800085365684,1.4198625638120317,0.6316825989172575,0.0825304502095566,1,0,-0.0,-0.3985472117456189,-0.0,0,1
2025-10-30,P. CUBARSI,1.9067230795701262,-0.39366309293868906,3.0,0.9833992082680559,0.5261147041468431,11.0,-0.9462952368252298,,,0,0,0.5157532853362636,1,True,False,False,False,False,False,False,False,0.30337078651685395,0.325,-4.843552665527003,1.9389085578171752,-0.2064604402685474,0.5157532853362636,0.5261147041468431,1,0,0.9833992082680559,0.0,0.0,3,3
2025-10-30,P. NAVARRO,-0.6189162726101374,-1.0279832719606588,20.0,0.3615233192619022,0.5772975026780686,11.0,-0.9462952368252298,Libre,-0.21,1,1,-0.5841240881603359,1,True,False,False,False,False,False,False,False,0.2376237623762376,0.325,0.60206901372889,-1.711963039924212,1.6609434561622114,-0.5841240881603359,0.5772975026780686,1,0,0.3615233192619022,0.0,0.0,1,2
2025-10-30,I. BALLIU,-0.6242025503903643,-0.9486932495829125,14.0,0.22332867726053457,0.06546951736581481,11.0,-0.9462952368252298,,,0,0,-0.35778295827824985,1,True,False,False,False,False,False,False,False,0.15384615384615385,0.325,0.6579610518213801,-2.7949825479852137,1.519850838226238,-0.35778295827824985,0.06546951736581481,1,0,0.22332867726053457,0.0,0.0,1,2
2025-10-30,J. GALÁN,-0.6287679721096513,-0.895833234664415,2.0,-0.3985472117456189,-1.2141004459148195,11.0,-0.9462952368252298,De la Guettir FC,-0.3895,1,1,0.6338551950469115,0,True,False,False,False,False,False,False,False,0.2857142857142857,0.325,0.7018813878082788,1.5776538669271722,1.4247460098909104,0.6338551950469115,-1.2141004459148195,0,1,-0.3985472117456189,-0.0,-0.0,0,1
2025-10-31,F. UGRINIC,-0.6309305402924714,-1.00155326450141,19.0,-0.6749364957483537,-0.36105380372772994,11.0,-1.1044532003731045,,,0,0,1.06974939774651,0,False,True,False,True,False,False,False,False,0.22413793103448276,0.325,0.6299526870987202,0.9348012428845656,1.587424903321429,1.06974939774651,-0.36105380372772994,0,1,-0.0,-0.6749364957483537,-0.0,0,0
2025-10-31,P. NAVARRO,-0.6258845478658911,-1.0279832719606588,20.0,0.3615233192619022,-0.39517566941521354,11.0,-1.1044532003731045,,,0,0,-0.5776207419009619,0,True,False,False,False,False,False,False,False,0.2376237623762376,0.325,0.6088476085021862,-1.731237746726732,1.6424513401348044,-0.5776207419009619,-0.39517566941521354,0,1,0.3615233192619022,0.0,0.0,1,2
2025-10-31,K. GARCÍA,0.16273198280251575,-0.28794306310169415,8.0,0.637912603264637,0.3043225771781998,11.0,-1.1044532003731045,,,0,0,3.919995764096418,1,False,False,True,False,False,False,False,False,0.0641025641025641,0.325,-0.5651552991236392,0.25510034896529205,-1.7694204219873904,3.919995764096418,0.3043225771781998,1,0,0.0,0.0,0.637912603264637,2,2
2025-10-31,J. MONCAYOLA,1.0275189705769205,-0.050072995968455554,50.0,0.9833992082680559,2.1980861228335384,11.0,-1.1044532003731045,Libre,-7.21078,1,1,0.9570609199117638,1,False,True,False,False,False,False,False,False,0.18181818181818182,0.325,-20.520831069411308,1.0448634868468918,-0.048731895634438256,0.9570609199117638,2.1980861228335384,1,0,0.0,0.9833992082680559,0.0,3,3
2025-10-31,L. RIOJA,0.7151480108362351,-0.28794306310169415,19.0,0.3615233192619022,-1.0605520503211434,11.0,-1.1044532003731045,,,0,0,0.5055216658122301,0,False,True,False,False,False,False,False,False,0.22413793103448276,0.325,-2.483652451235171,1.9781463451651073,-0.40263365919362415,0.5055216658122301,-1.0605520503211434,0,1,0.0,0.3615233192619022,0.0,3,2
2025-10-31,B. DÍAZ,-0.1652575249252038,-0.7108231824496739,15.0,-0.3985472117456189,0.18489604727200734,11.0,-1.1044532003731045,,,0,0,2.4116882036942506,1,False,True,False,False,False,False,False,False,0.17857142857142858,0.325,0.2324878556204934,0.41465084864658835,4.301332021663878,2.4116882036942506,0.18489604727200734,1,0,-0.0,-0.3985472117456189,-0.0,2,1
2025-10-31,P. TORRE,-0.21331459565453997,-0.49938312277568403,408.0,-0.19125524874356753,-0.4463584679464389,11.0,-1.1044532003731045,Los marinero,-1.898,0,1,0.8965919315021261,0,False,True,False,False,False,False,False,False,0.10833333333333334,0.325,0.427157052537017,1.1153456566632975,2.341074985133305,0.8965919315021261,-0.4463584679464389,0,1,-0.0,-0.19125524874356753,-0.0,2,1
2025-10-31,N. GUDELJ,-0.2760290729563237,-0.4200931003979378,17.0,0.5688152822639532,0.8161505624904536,11.0,-1.1044532003731045,Los marinero,-1.737,3,1,-2.060715332943536,1,False,True,False,False,False,False,False,False,0.17708333333333334,0.325,0.657067992220876,-0.48526928915905276,1.5219216505721491,-2.060715332943536,0.8161505624904536,1,0,0.0,0.5688152822639532,0.0,2,2
2025-10-31,A. OSAMBELA,-0.6309305402924714,-0.9486932495829125,50.0,-0.3294498907449351,,11.0,-1.1044532003731045,,,0,0,0.5221658992099443,0,False,True,False,False,False,False,False,False,0.18181818181818182,0.325,0.6650529089595247,1.9151090139227347,1.5036437335667303,0.5221658992099443,,0,0,-0.0,-0.3294498907449351,-0.0,0,1
2025-10-31,D. HANCKO,1.098643435256338,-0.15579302580545049,2.0,0.7070099242653208,1.583892540458834,11.0,-1.1044532003731045,Dani,-7.58883,2,1,0.6435293363137637,1,True,False,False,False,False,False,False,False,0.2857142857142857,0.325,-7.051987607044142,1.5539271000628112,-0.14180477396137775,0.6435293363137637,1.583892540458834,1,0,0.7070099242653208,0.0,0.0,3,3
2025-10-31,Í. LEKUE,-0.6198774140247241,-1.1601333092569024,1.0,-1.5732016687572423,0.8843942938654207,11.0,-1.1044532003731045,Chamacónicos,-0.20601,0,1,2.5379279371879675,1,True,False,False,False,True,False,False,False,0.14035087719298245,0.325,0.534316137115234,0.3940231061015244,1.871555818238682,2.5379279371879675,0.8843942938654207,1,0,-1.5732016687572423,-0.0,-0.0,1,0
2025-10-31,P. LÓPEZ,0.5642488087461197,-0.3408030780201916,4.0,1.190691171270107,-0.08807887822786128,11.0,-1.1044532003731045,Los marinero,-5.684,1,1,2.110219893412228,0,False,False,False,False,False,False,False,False,0.19230769230769232,0.325,-1.655649554791416,0.47388302565577267,-0.6039932539410635,2.110219893412228,-0.08807887822786128,0,1,0.0,0.0,0.0,3,3
2025-10-31,C. RIVERO,-0.6309305402924714,-1.2129933241753998,19.0,-2.0568829157620283,-0.4463584679464389,11.0,-1.1044532003731045,,,0,0,3.260083391892773,0,False,False,False,False,False,False,False,False,0.22413793103448276,0.325,0.520143885264387,0.306741255031515,1.9225495823402232,3.260083391892773,-0.4463584679464389,0,1,-0.0,-0.0,-0.0,0,0
2025-11-01,P. GARCÍA,-0.5348163988337991,-0.7372531899089226,4.0,0.016036714258483527,-0.3781147365714717,12.0,0.635284398653518,Los marinero,-0.58,0,1,-0.029985513306932936,0,False,False,True,False,False,False,False,False,0.19230769230769232,0.32941176470588235,0.7254185286311164,-33.347420350184585,1.3785190021015716,-0.029985513306932936,-0.3781147365714717,0,1,0.0,0.0,0.016036714258483527,2,1
2025-11-01,R. NTEKA,-0.6309305402924714,-1.0544132794199075,14.0,-0.6749364957483537,-0.19044447529031205,12.0,0.635284398653518,,,0,0,1.06974939774651,0,False,False,True,False,False,False,False,False,0.15384615384615385,0.32941176470588235,0.5983717684315877,0.9348012428845656,1.6712060730761276,1.06974939774651,-0.19044447529031205,0,1,-0.0,-0.0,-0.6749364957483537,0,0
2025-11-01,A. REINA,-0.42236285332715234,-0.4200931003979378,1370.0,0.22332867726053457,0.04840858452207302,12.0,0.635284398653518,,,0,0,-0.5287614766846593,1,False,True,False,False,False,False,False,False,0.09649122807017543,0.32941176470588235,1.0054053692679856,-1.8912079151685126,0.994628414210842,-0.5287614766846593,0.04840858452207302,1,0,0.0,0.22332867726053457,0.0,2,2
2025-11-01,F. UGRINIC,-0.6309305402924714,-1.00155326450141,19.0,-0.6749364957483537,,12.0,0.635284398653518,,,0,0,1.06974939774651,0,False,True,False,True,False,False,False,False,0.22413793103448276,0.32941176470588235,0.6299526870987202,0.9348012428845656,1.587424903321429,1.06974939774651,,0,0,-0.0,-0.6749364957483537,-0.0,0,0
2025-11-01,A. CATENA,1.7003179607876273,-0.07650300342770429,50.0,0.9143018872673718,-1.964781491039458,12.0,0.635284398653518,,,0,0,0.5377237496921436,0,True,False,False,False,False,False,False,False,0.18181818181818182,0.32941176470588235,-22.225796509949667,1.8596878391902083,-0.04499332489491638,0.5377237496921436,-1.964781491039458,0,1,0.9143018872673718,0.0,0.0,3,3
2025-11-01,A. LAPORTE,1.462435460677413,-0.5522431376941814,1.0,0.8452045662666884,1.7203800032087684,12.0,0.635284398653518,Maldinillo 💥,-9.072,0,1,0.5779427612705871,1,True,False,False,False,False,False,False,False,0.14035087719298245,0.32941176470588235,-2.6481779655272795,1.7302719232399961,-0.37761855133068667,0.5779427612705871,1.7203800032087684,1,0,0.8452045662666884,0.0,0.0,3,3
2025-11-01,J. FOYTH,1.0539503594780553,-0.4465231078571866,20.0,1.2597884922707905,2.010415861552379,12.0,0.635284398653518,Maldinillo 💥,-7.572,3,1,1.1953004101580849,1,True,False,False,False,False,False,False,False,0.2376237623762376,0.32941176470588235,-2.3603542600294842,0.8366083111062413,-0.4236657639289129,1.1953004101580849,2.010415861552379,1,0,1.2597884922707905,0.0,0.0,3,3
2025-11-01,D. ĆALETA-CAR,0.19661221766669779,-0.5522431376941814,16.0,0.08513403525916731,-1.828294028289524,12.0,0.635284398653518,,,0,0,0.433002604145811,0,True,False,False,False,False,False,False,False,0.12037037037037036,0.32941176470588235,-0.3560253813438209,2.3094160596536155,-2.808779309183342,0.433002604145811,-1.828294028289524,0,1,0.08513403525916731,0.0,0.0,2,2
2025-11-01,M. RUBIO,-0.5076641538717241,-0.6315331600719277,8.0,1.7434697392755767,-0.8899427218837255,12.0,0.635284398653518,,,0,0,-3.4343042743577077,0,True,False,False,False,False,False,False,False,0.0641025641025641,0.32941176470588235,0.8038611269042961,-0.2911801973130113,1.2440003873739929,-3.4343042743577077,-0.8899427218837255,0,1,1.7434697392755767,0.0,0.0,2,3
2025-11-01,M. RUGGERI,-0.5165547119566513,-0.7372531899089226,2.0,0.016036714258483527,-0.7875771248212746,12.0,0.635284398653518,,,0,0,-0.031045589039982186,0,True,False,False,False,False,False,False,False,0.2857142857142857,0.32941176470588235,0.7006485962699744,-32.20874892963051,1.4272536869714574,-0.031045589039982186,-0.7875771248212746,0,1,0.016036714258483527,0.0,0.0,2,1
2025-11-01,P. NAVARRO,-0.6290082574632979,-1.0279832719606588,20.0,0.3615233192619022,-0.12220074391534486,12.0,0.635284398653518,,,0,0,-0.574752222605312,0,True,False,False,False,False,False,False,False,0.2376237623762376,0.32941176470588235,0.6118862889178017,-1.7398781325347579,1.6342947712660387,-0.574752222605312,-0.12220074391534486,0,1,0.3615233192619022,0.0,0.0,0,2
2025-11-01,DAVINCHI,-0.6309305402924714,-0.7108231824496739,9.0,-0.19125524874356753,,12.0,0.635284398653518,,,0,0,0.3031324997953178,0,True,False,False,True,False,False,False,False,0.17117117117117117,0.32941176470588235,0.8876067121570749,3.298909929778444,1.1266284696705868,0.3031324997953178,,0,0,-0.19125524874356753,-0.0,-0.0,0,1
2025-11-02,I. WILLIAMS,0.9056942962780532,-0.6315331600719277,1.0,-0.3985472117456189,-2.6472188047891296,12.0,0.3189684715577685,,,0,0,-0.4400455797699791,0,False,False,True,True,False,False,False,False,0.14035087719298245,0.32941176470588235,-1.4341222087168135,-2.2724950572510596,-0.6972909792810095,-0.4400455797699791,-2.6472188047891296,0,1,-0.0,-0.0,-0.3985472117456189,3,1
2025-11-02,D. RABA,-0.2851599163948976,-0.7108231824496739,19.0,-0.3985472117456189,-1.0605520503211434,12.0,0.3189684715577685,,,0,0,1.397631947772229,0,False,False,True,False,False,False,False,False,0.22413793103448276,0.32941176470588235,0.4011691298267649,0.7155002556564439,2.4927264819077313,1.397631947772229,-1.0605520503211434,0,1,-0.0,-0.0,-0.3985472117456189,2,1
2025-11-02,ALEMÃO,-0.3358601260143473,-0.5522431376941814,14.0,0.08513403525916731,0.4749319056156177,12.0,0.3189684715577685,,,0,0,-0.2534813815228309,1,False,False,True,False,False,False,False,False,0.15384615384615385,0.32941176470588235,0.6081754779102688,-3.9450283304860907,1.644270156501838,-0.2534813815228309,0.4749319056156177,1,0,0.0,0.0,0.08513403525916731,2,2
2025-11-02,J. JIMÉNEZ,-0.6217996968538976,-1.1865633167161511,9.0,-1.365909705755191,0.06546951736581481,12.0,0.3189684715577685,,,0,0,2.1967072505398564,1,False,False,True,False,False,False,False,False,0.17117117117117117,0.32941176470588235,0.5240345897506234,0.45522785983717234,1.9082756569284913,2.1967072505398564,0.06546951736581481,1,0,-0.0,-0.0,-1.365909705755191,1,0
2025-11-02,S. COSTA,0.45323697536135293,-0.39366309293868906,408.0,0.637912603264637,0.2531397786469745,12.0,0.3189684715577685,,,0,0,1.4074562105173305,1,False,True,False,False,False,False,False,False,0.10833333333333334,0.32941176470588235,-1.1513350751603668,0.7104989971084354,-0.8685571693873034,1.4074562105173305,0.2531397786469745,1,0,0.0,0.637912603264637,0.0,3,2
2025-11-02,P. MARTÍNEZ,-0.23277770929992112,-0.5258131302349327,12.0,-0.05306060674220026,-1.4529535057272045,12.0,0.3189684715577685,,,0,0,0.22794637359459505,0,False,True,False,True,False,False,False,False,0.125,0.32941176470588235,0.442701291801534,4.387098276678037,2.258873457814239,0.22794637359459505,-1.4529535057272045,0,1,-0.0,-0.05306060674220026,-0.0,2,1
2025-11-02,M. AGUADO,-0.4795507674950624,-0.5522431376941814,23.0,-0.12215792774288405,-0.6681505949150821,12.0,0.3189684715577685,,,0,0,0.25473461989352714,0,False,True,False,False,False,False,False,False,0.1746031746031746,0.32941176470588235,0.8683704751277532,3.92569440273106,1.151586707212547,0.25473461989352714,-0.6681505949150821,0,1,-0.0,-0.12215792774288405,-0.0,2,1
2025-11-02,A. OSAMBELA,-0.6220399822075442,-0.9486932495829125,50.0,-0.3294498907449351,0.7308458982717445,12.0,0.3189684715577685,,,0,0,0.5296290106702889,1,False,True,False,False,False,False,False,False,0.18181818181818182,0.32941176470588235,0.6556815263126907,1.8881228611849783,1.5251347210043174,0.5296290106702889,0.7308458982717445,1,0,-0.0,-0.3294498907449351,-0.0,1,1
2025-11-02,D. COSTAS,-0.6085840024033301,-0.7901132048274201,1370.0,0.1542313562598511,-0.0539570125403777,12.0,0.3189684715577685,,,0,0,-0.25342698637783573,0,True,False,False,False,False,False,False,False,0.09649122807017543,0.32941176470588235,0.7702500969925655,-3.9458905845799706,1.2982833922525219,-0.25342698637783573,-0.0539570125403777,0,1,0.1542313562598511,0.0,0.0,1,2
2025-11-02,F. MENDY,-0.6189162726101374,-1.2129933241753998,15.0,-2.0568829157620283,0.7990896296467117,12.0,0.3189684715577685,,,0,0,3.3233675218379775,1,True,False,False,False,False,False,False,False,0.17857142857142858,0.32941176470588235,0.5102392325778984,0.3009002451075773,1.9598697557742768,3.3233675218379775,0.7990896296467117,1,0,-2.0568829157620283,-0.0,-0.0,1,0
2025-11-02,O. VLACHODIMOS,0.5798673567331538,-0.20865304072394794,17.0,1.6743724182748931,1.327978547802707,12.0,0.3189684715577685,Chamacónicos,-6.5,3,1,2.887504377214038,1,False,False,False,False,False,False,False,False,0.17708333333333334,0.32941176470588235,-2.779111839602534,0.3463190172539834,-0.359828292579115,2.887504377214038,1.327978547802707,1,0,0.0,0.0,0.0,3,3
2025-11-02,A. ITURBE,-0.6292485428169448,-1.2129933241753998,23.0,-2.0568829157620283,-0.13926167675908666,12.0,0.3189684715577685,,,0,0,3.2687976921673876,0,False,False,False,False,False,False,False,False,0.1746031746031746,0.32941176470588235,0.5187572338882788,0.30592351364216375,1.92768861479412,3.2687976921673876,-0.13926167675908666,0,1,-0.0,-0.0,-0.0,0,0
2025-11-03,G. KOYALIPOU,-0.539381820553086,-0.6315331600719277,12.0,0.08513403525916731,0.32138351002194165,12.0,0.0026525444620189103,Libre,-0.55325,1,1,-0.15783660081177914,1,False,False,True,False,False,False,False,False,0.125,0.32941176470588235,0.854084486357201,-6.335603420038586,1.1708483802304055,-0.15783660081177914,0.32138351002194165,1,0,0.0,0.0,0.08513403525916731,2,2
2025-11-03,O. SANCET,1.7135336552381946,-0.6315331600719277,1.0,-0.3985472117456189,-1.2311613787585611,12.0,0.0026525444620189103,,,0,0,-0.23258777435710384,0,False,True,False,False,False,False,False,False,0.14035087719298245,0.32941176470588235,-2.7132959547824664,-4.299460400672171,-0.36855581422958716,-0.23258777435710384,-1.2311613787585611,0,1,-0.0,-0.3985472117456189,-0.0,3,1
2025-11-03,D. CEBALLOS,0.02408733374838086,-0.5258131302349327,15.0,0.22332867726053457,-1.5382581699459135,12.0,0.0026525444620189103,,,0,0,9.271238085346853,0,False,True,False,False,False,False,False,False,0.17857142857142858,0.32941176470588235,-0.04580977190012457,0.10785549884747639,-21.828538898846674,9.271238085346853,-1.5382581699459135,0,1,0.0,0.22332867726053457,0.0,2,2
2025-11-03,J. MUÑOZ,-0.6196371286710775,-0.9751232570421612,9.0,-0.4676445327463027,0.9014552267091624,12.0,0.0026525444620189103,Libre,-0.207,0,1,0.7547083055812959,1,False,True,False,False,False,False,False,False,0.17117117117117117,0.32941176470588235,0.6354455804861054,1.3250202029570919,1.5737030362214202,0.7547083055812959,0.9014552267091624,1,0,-0.0,-0.4676445327463027,-0.0,1,1
2025-11-03,J. ANDER OLASAGASTI,-0.6222802675611909,-0.7108231824496739,12.0,-0.3985472117456189,0.7137849654280027,12.0,0.0026525444620189103,Chamacónicos,-0.216,0,1,0.6404635868837272,1,False,True,False,False,False,False,False,False,0.125,0.32941176470588235,0.8754373216331756,1.5613754420989836,1.142289675237776,0.6404635868837272,0.7137849654280027,1,0,-0.0,-0.3985472117456189,-0.0,1,1
2025-11-03,I. MUÑOZ,-0.629729113524238,-1.1337033017976537,50.0,-1.0204231007517723,-0.36105380372772994,12.0,0.0026525444620189103,,,0,0,1.6204185248154666,0,False,True,False,False,False,False,False,False,0.18181818181818182,0.32941176470588235,0.5554624988638629,0.6171261020907912,1.800306001034235,1.6204185248154666,-0.36105380372772994,0,1,-0.0,-1.0204231007517723,-0.0,0,0
